AirportCode;CityCode;CountryCode;LocationType;UtcOffset;TimeZoneId;Latitude;Longitude;AirportName
MXU;MXU;AU;Airport;+08:00;Australia/Perth;-28.55;115.5167;Mullewa
MXV;MXV;MN;Airport;+08:00;Asia/Ulaanbaatar;49.6633;100.0994;Moron
MXW;MXW;MN;Airport;+08:00;Asia/Ulaanbaatar;45.7667;106.2833;Mandalgovi
MXX;MXX;SE;Airport;+01:00;Europe/Stockholm;60.9578;14.5114;Mora Siljan
MXY;MXY;US;Airport;-09:00;America/Anchorage;61.4167;-142.9167;Mccarthy Municipal
MXZ;MXZ;CN;Airport;+08:00;Asia/Shanghai;24.2642;116.0983;Meixian
MYA;MYA;AU;Airport;+10:00;Australia/Sydney;-35.8983;150.1461;Moruya
MYB;MYB;GA;Airport;+01:00;Africa/Libreville;-3.45;10.6833;Mayumba
MYC;MYC;VE;Airport;-04:00;America/Caracas;10.25;-67.6494;Maracay Mariscal Sucre
MYD;MYD;KE;Airport;+03:00;Africa/Nairobi;-3.2292;40.1017;Malindi
MYE;MYE;JP;Airport;+09:00;Asia/Tokyo;34.0736;139.5603;Miyake Jima
MYF;SAN;US;Airport;-08:00;America/Los_Angeles;32.8156;-117.1383;San Diego Montgomery Field
MYG;MYG;BS;Airport;-05:00;America/Nassau;22.3794;-73.0136;Mayaguana
MYH;MYH;US;Airport;-07:00;America/Phoenix;36.8167;-111.65;Marble Canyon
MYI;MYI;AU;Airport;+10:00;Australia/Brisbane;-9.9153;144.0547;Murray Island
MYJ;MYJ;JP;Airport;+09:00;Asia/Tokyo;33.8272;132.6997;Matsuyama
MYK;MYK;US;Airport;-09:00;America/Anchorage;61.3667;-142.6833;May Creek
MYL;MYL;US;Airport;-07:00;America/Denver;44.8897;-116.1022;Mccall Municipal
MYM;MYM;GY;Airport;-04:00;America/Guyana;4.6;-59.6333;Monkey Mountain
MYN;MYN;YE;Airport;+03:00;Asia/Aden;15.4833;45.3333;Marib
MYO;MYO;AU;Airport;+08:00;Australia/Perth;-18.2;124.2;Myroodah Station
MYP;MYP;TM;Airport;+05:00;Asia/Ashgabat;37.6231;61.8958;Mary
MYQ;MYQ;IN;Airport;+05:30;Asia/Kolkata;12.2317;76.6572;Mysore Mandakalli
MYR;MYR;US;Airport;-05:00;America/New_York;33.6797;-78.9283;Myrtle Beach
MYS;MYS;ET;Airport;+03:00;Africa/Addis_Ababa;3.4667;39.1;Moyale
MYT;MYT;MM;Airport;+06:30;Asia/Yangon;25.3842;97.3539;Myitkyina
MYU;MYU;US;Airport;-09:00;America/Anchorage;60.3725;-166.2717;Mekoryuk
MYV;MYV;US;Airport;-08:00;America/Los_Angeles;39.1;-121.5667;Marysville Yuba County Apt
MYW;MYW;TZ;Airport;+03:00;Africa/Dar_es_Salaam;-10.3392;40.1817;Mtwara
MYX;MYX;PG;Airport;+10:00;Pacific/Port_Moresby;-7.2;146.0167;Menyamya
MYY;MYY;MY;Airport;+08:00;Asia/Kuching;4.3253;113.9883;Miri
MYZ;MYZ;MW;Airport;+02:00;Africa/Blantyre;-14.1;34.9167;Monkey Bay
MZA;MZA;PE;Airport;-05:00;America/Lima;-11.3256;-74.5356;Mazamari Manuel Prado
MZB;MZB;MZ;Airport;+02:00;Africa/Maputo;-11.36;40.3558;Mocimboa Da Praia
MZC;MZC;GA;Airport;+01:00;Africa/Libreville;0.7833;11.5667;Mitzic
MZD;MZD;EC;Airport;-05:00;America/Guayaquil;-2.7167;-78.3167;Mendez
MZE;MZE;BZ;Airport;-06:00;America/Belize;17.2786;-89.0275;Manatee
MZF;MZF;ZA;Airport;+02:00;Africa/Johannesburg;-31.1;30.1667;Mzamba Wild Coast Sun
MZG;MZG;TW;Airport;+08:00;Asia/Taipei;23.5686;119.6283;Magong Penghu
MZH;MZH;TR;Airport;+03:00;Europe/Istanbul;40.8286;35.5203;Amasya Merzifon
MZI;MZI;ML;Airport;+00:00;Africa/Bamako;14.5128;-4.0794;Mopti Ambodedjo
MZJ;MZJ;US;Airport;-07:00;America/Phoenix;32.5103;-111.3253;Marana Pinal Airpark
MZK;MZK;KI;Airport;+12:00;Pacific/Tarawa;2.0586;173.2719;Marakei
MZL;MZL;CO;Airport;-05:00;America/Bogota;5.0297;-75.4647;Manizales La Nubia
MZM;ETZ;FR;Airport;+01:00;Europe/Paris;49.0764;6.1339;Metz/Nancy Metz-Frescaty
MZN;MZN;PG;Airport;+10:00;Pacific/Port_Moresby;-5.8667;144.6667;Minj
MZO;MZO;CU;Airport;-05:00;America/Havana;20.2881;-77.0892;Manzanillo Sierra Maestra
MZP;MZP;NZ;Airport;+12:00;Pacific/Auckland;-41.1167;173.0;Motueka
MZQ;MZQ;ZA;Airport;+02:00;Africa/Johannesburg;-27.6333;32.05;Mkuze
MZR;MZR;AF;Airport;+04:30;Asia/Kabul;36.7069;67.2094;Mazar-E Sharif
MZS;MZS;MY;Airport;+08:00;Asia/Kuching;4.6667;118.1833;Mostyn
MZT;MZT;MX;Airport;-07:00;America/Mazatlan;23.1614;-106.2661;Mazatlan
MZU;MZU;IN;Airport;+05:30;Asia/Kolkata;26.1186;85.3122;Muzaffarpur
MZV;MZV;MY;Airport;+08:00;Asia/Kuching;4.0506;114.8092;Mulu
MZW;MZW;DZ;Airport;+01:00;Africa/Algiers;33.5358;-0.2425;Mecheria
MZX;MZX;ET;Airport;+03:00;Africa/Addis_Ababa;6.35;39.7167;Mena
MZY;MZY;ZA;Airport;+02:00;Africa/Johannesburg;-34.1833;22.1333;Mossel Bay
MZZ;MZZ;US;Airport;-05:00;America/New_York;40.4833;-85.6833;Marion Municipal
NAA;NAA;AU;Airport;+10:00;Australia/Sydney;-30.3192;149.8272;Narrabri
NAB;ABY;US;Airport;-05:00;America/New_York;31.5361;-84.2;Albany Nas
NAC;NAC;AU;Airport;+09:30;Australia/Adelaide;-36.9806;140.7233;Naracoorte
NAD;NAD;CO;Airport;-05:00;America/Bogota;2.5667;-67.5833;Macanal
NAE;NAE;BJ;Airport;+01:00;Africa/Porto-Novo;10.3167;1.3667;Natitingou
NAF;NAF;ID;Airport;+08:00;Asia/Makassar;2.75;117.05;Banaina
NAG;NAG;IN;Airport;+05:30;Asia/Kolkata;21.0922;79.0472;Nagpur
NAH;NAH;ID;Airport;+08:00;Asia/Makassar;3.6833;125.5281;Tahuna Naha
NAI;NAI;GY;Airport;-04:00;America/Guyana;3.9594;-59.1244;Annai
NAJ;NAJ;AZ;Airport;+04:00;Asia/Baku;39.1889;45.4583;Nakchivan
NAK;NAK;TH;Airport;+07:00;Asia/Bangkok;14.9497;102.3131;Nakhon Ratchasima
NAL;NAL;RU;Airport;+03:00;Europe/Moscow;43.5128;43.6367;Nalchik
NAM;NAM;ID;Airport;+09:00;Asia/Jayapura;-3.2372;127.1003;Namlea
NAN;NAN;FJ;Airport;+12:00;Pacific/Fiji;-17.755;177.4436;Nadi
NAO;NAO;CN;Airport;+08:00;Asia/Shanghai;30.7939;106.1597;Nanchong Gaoping
NAP;NAP;IT;Airport;+01:00;Europe/Rome;40.8844;14.2908;Naples
NAQ;NAQ;GL;Airport;-03:00;America/Godthab;77.4886;-69.3878;Qaanaaq
NAR;NAR;CO;Airport;-05:00;America/Bogota;6.2;-74.6167;Puerto Nare
NAS;NAS;BS;Airport;-05:00;America/Nassau;25.0389;-77.4661;Nassau
NAT;NAT;BR;Airport;-03:00;America/Araguaina;-5.7681;-35.3761;Natal
NAU;NAU;PF;Airport;-10:00;Pacific/Tahiti;-14.1769;-141.2672;Napuka
NAV;NAV;TR;Airport;+03:00;Europe/Istanbul;38.7719;34.5344;Nevsehir Kapadokya
NAW;NAW;TH;Airport;+07:00;Asia/Bangkok;6.5233;101.7447;Narathiwat
NAX;NAX;US;Airport;-10:00;Pacific/Honolulu;21.3;-158.1167;Barbers Point
NAY;BJS;CN;Airport;+08:00;Asia/Shanghai;39.7864;116.3864;Beijing Nanyuan Apt
NAZ;NAZ;SB;Airport;+11:00;Pacific/Guadalcanal;-10.6556;162.2058;Star Harbour Nana
NBA;NBA;PG;Airport;+10:00;Pacific/Port_Moresby;-6.25;145.2333;Nambaiyufa
NBB;NBB;CO;Airport;-05:00;America/Bogota;3.3333;-70.3333;Barranco Minas
NBC;NBC;RU;Airport;+03:00;Europe/Moscow;55.5667;52.1;Nizhnekamsk
NBE;NBE;TN;Airport;+01:00;Africa/Tunis;36.0756;10.4383;Enfidha
NBG;MSY;US;Airport;-06:00;America/Chicago;29.8322;-90.0281;New Orleans Nas Jrb/A. Callender
NBH;NBH;AU;Airport;+10:00;Australia/Sydney;-30.65;153.0;Nambucca Heads
NBJ;LAD;AO;Airport;+01:00;Africa/Luanda;-9.0458;13.4906;Luanda Dr Antonio Agostinho Neto
NBK;BKK;TH;Airport;+07:00;Asia/Bangkok;13.6833;100.7333;Bangkok Suvarnabhumi International Apt
NBL;NBL;PA;Airport;-05:00;America/Panama;9.4667;-79.0;San Blas Wannukandi
NBN;NBN;GQ;Airport;+01:00;Africa/Malabo;-1.4094;5.6219;Annobon
NBO;NBO;KE;Airport;+03:00;Africa/Nairobi;-1.3192;36.9278;Nairobi
NBP;NYC;US;Harbour;-05:00;America/New_York;40.7028;-74.0167;New York Battery Park City Ferry
NBR;NBR;AU;Airport;+10:00;Australia/Brisbane;-26.6333;152.9667;Nambour
NBS;NBS;CN;Airport;+08:00;Asia/Shanghai;42.065;127.6025;Baishan Changbaishan Airport
NBU;NBU;US;Airport;-06:00;America/Chicago;42.0667;-87.8;Glenview Naval Air Station
NBV;NBV;BR;Airport;-03:00;America/Sao_Paulo;-13.5381;-48.2469;Cana Brava
NBW;GAO;CU;Airport;-05:00;America/Havana;19.9067;-75.2053;Guantanamo Mariana Grajales
NBX;NBX;ID;Airport;+09:00;Asia/Jayapura;-3.3681;135.4967;Nabire
NCA;NCA;TC;Airport;-05:00;America/Grand_Turk;21.8842;-71.9394;North Caicos
NCE;NCE;FR;Airport;+01:00;Europe/Paris;43.6653;7.215;Nice
NCG;NCG;MX;Airport;-07:00;America/Mazatlan;30.5167;-107.9833;Nuevo Casas Grandes
NCH;NCH;TZ;Airport;+03:00;Africa/Dar_es_Salaam;-10.3667;38.8;Nachingwea
NCI;NCI;CO;Airport;-05:00;America/Bogota;8.45;-76.7833;Necocli
NCJ;NCJ;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-30.9578;-61.525;Sunchales
NCL;NCL;GB;Airport;+00:00;Europe/London;55.0375;-1.6917;Newcastle
NCN;NCN;US;Airport;-09:00;America/Anchorage;60.0794;-147.995;Chenega Bay
NCO;NCO;US;Airport;-05:00;America/New_York;41.5972;-71.4122;North Kingstown Quonset State
NCP;NCP;PH;Airport;+08:00;Asia/Manila;16.0;121.0;Luzon Island Cubi Point Nas
NCQ;MGE;US;Airport;-05:00;America/New_York;33.9528;-84.5528;Marietta Atlanta Nas
NCR;NCR;NI;Airport;-06:00;America/Managua;11.1361;-84.7686;San Carlos
NCS;NCS;ZA;Airport;+02:00;Africa/Johannesburg;-27.75;30.0;Newcastle
NCT;NCT;CR;Airport;-06:00;America/Costa_Rica;10.2;-85.4667;Nicoya
NCU;NCU;UZ;Airport;+05:00;Asia/Tashkent;42.4867;59.6228;Nukus
NCY;NCY;FR;Airport;+01:00;Europe/Paris;45.9308;6.1064;Annecy
NDA;NDA;ID;Airport;+09:00;Asia/Jayapura;-4.5333;129.9;Banda Island Bandaneira
NDB;NDB;MR;Airport;+00:00;Africa/Nouakchott;20.9331;-17.03;Nouadhibou
NDC;NDC;IN;Airport;+05:30;Asia/Kolkata;19.1819;77.3228;Nanded
NDD;NDD;AO;Airport;+01:00;Africa/Luanda;-11.1667;13.8667;Sumbe
NDE;NDE;KE;Airport;+03:00;Africa/Nairobi;3.9342;41.8444;Mandera
NDF;NDF;AO;Airport;+01:00;Africa/Luanda;-9.3333;14.8333;N'dalatando
NDG;NDG;CN;Airport;+08:00;Asia/Shanghai;47.2397;123.9181;Qiqihar
NDH;ZAS;CN;Bus Station;+08:00;Asia/Shanghai;22.8194;113.2506;Shunde Bus Station
NDI;NDI;PG;Airport;+10:00;Pacific/Port_Moresby;-9.45;148.2333;Namudi
NDJ;NDJ;TD;Airport;+01:00;Africa/Ndjamena;12.1336;15.0339;N'djamena Hassan Djamous Intl
NDK;NDK;MH;Airport;+12:00;Pacific/Majuro;5.6331;168.1244;Namdrik Island Namorik Island
NDL;NDL;CF;Airport;+01:00;Africa/Bangui;8.4;20.65;Ndele
NDM;NDM;ET;Airport;+03:00;Africa/Addis_Ababa;9.7667;35.1;Mendi Masslo
NDN;NDN;PG;Airport;+10:00;Pacific/Port_Moresby;-9.1333;147.6833;Nadunumu
NDO;NDO;ES;Rail Station;+01:00;Europe/Madrid;37.3833;-6.55;La Palma Del Condada Rail Station
NDP;PNS;US;Airport;-06:00;America/Chicago;30.4694;-87.1861;Pensacola Ellyson Nas
NDR;NDR;MA;Airport;+01:00;Africa/Casablanca;34.9889;-3.0283;Nador
NDS;NDS;AU;Airport;+08:00;Australia/Perth;-28.0;119.25;Sandstone
NDU;NDU;NA;Airport;+02:00;Africa/Windhoek;-17.9561;19.7228;Rundu
NDV;NDV;US;Airport;-05:00;America/New_York;38.8667;-76.9833;Anacostia United States Navy Heliport
NDY;NDY;GB;Airport;+00:00;Europe/London;59.2503;-2.575;Sanday
NDZ;NDZ;DE;Airport;+01:00;Europe/Berlin;53.7686;8.6447;Nordholz-Spieka
NEA;NEA;US;Airport;-05:00;America/New_York;31.1667;-81.5;Glynco Naval Air Station
NEC;NEC;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-38.4889;-58.8158;Necochea
NEF;NEF;RU;Airport;+05:00;Asia/Yekaterinburg;56.1;54.35;Neftekamsk
NEG;NEG;JM;Airport;-05:00;America/Jamaica;18.3083;-78.3333;Negril
NEI;NEI;RU;Airport;+10:00;Asia/Vladivostok;45.0831;136.5906;Terney
NEJ;NEJ;ET;Airport;+03:00;Africa/Addis_Ababa;9.5;35.4667;Nejo
NEK;NEK;ET;Airport;+03:00;Africa/Addis_Ababa;9.0333;36.5833;Nekemte
NEL;NEL;US;Airport;-05:00;America/New_York;40.0167;-74.3167;Lakehurst Maxfield Field
NEN;JAX;US;Airport;-05:00;America/New_York;30.3333;-81.8833;Jacksonville Whitehouse Nolf
NER;NER;RU;Airport;+09:00;Asia/Yakutsk;56.9114;124.9031;Neryungri Chulman
NES;NYC;US;Harbour;-05:00;America/New_York;40.7333;-73.9667;New York East 34th Street Ferry
NEU;NEU;LA;Airport;+07:00;Asia/Vientiane;20.4186;104.0675;Sam Neua
NEV;NEV;KN;Airport;-04:00;America/St_Kitts;17.2056;-62.59;Nevis Vance W. Amory Intl
NEW;MSY;US;Airport;-06:00;America/Chicago;30.0433;-90.03;New Orleans Lakefront Apt
NFB;MTC;US;Airport;-05:00;America/New_York;42.6028;-82.8833;Mount Clemens Detroit Naf
NFF;ZEF;CN;Bus Station;+08:00;Asia/Shanghai;23.0378;113.1522;Nanhai Bus Station
NFG;NFG;RU;Airport;+05:00;Asia/Yekaterinburg;61.1333;73.05;Nefteyugansk
NFL;NFL;US;Airport;-08:00;America/Los_Angeles;39.4667;-118.7833;Fallon Nas-Van Voorhis Field
NFO;NFO;TO;Airport;+13:00;Pacific/Tongatapu;-15.5708;-175.6292;Niuafo'ou Mata'aho
NFR;NFR;LY;Airport;+02:00;Africa/Tripoli;29.2167;21.5833;Nafoora
NGA;NGA;AU;Airport;+10:00;Australia/Sydney;-34.25;148.25;Young
NGB;NGB;CN;Airport;+08:00;Asia/Shanghai;29.8267;121.4619;Ningbo
NGC;GCN;US;Airport;-07:00;America/Phoenix;36.3833;-112.1333;Grand Canyon North Rim Apt
NGD;NGD;VG;Airport;-04:00;America/Tortola;18.7333;-64.3167;Anegada August George
NGE;NGE;CM;Airport;+01:00;Africa/Douala;7.3569;13.5592;Ngaoundere N'gaoundere
NGF;NGF;US;Airport;-10:00;Pacific/Honolulu;21.4514;-157.7672;Kaneohe Bay Mcas
NGI;NGI;FJ;Airport;+12:00;Pacific/Fiji;-18.1156;179.3397;Gau Island
NGK;NGK;RU;Airport;+11:00;Asia/Srednekolymsk;51.7817;143.14;Nogliki
NGL;NGL;ZA;Airport;+02:00;Africa/Johannesburg;-24.3908;31.3278;Ngala
NGM;GUM;GU;Airport;+10:00;Pacific/Guam;13.4833;144.8;Guam Agana Nas
NGN;NGN;PA;Airport;-05:00;America/Panama;9.0667;-78.0167;Nargana
NGO;NGO;JP;Airport;+09:00;Asia/Tokyo;34.8583;136.8053;Nagoya
NGP;CRP;US;Airport;-06:00;America/Chicago;27.6906;-97.2889;Corpus Christi Nas (Truax Field)
NGQ;NGQ;CN;Airport;+08:00;Asia/Shanghai;32.0997;80.0533;Shiquande Ngari Gunsa/Ali Kunsha
NGR;NGR;PG;Airport;+10:00;Pacific/Port_Moresby;-5.6667;141.1167;Ningerum
NGS;NGS;JP;Airport;+09:00;Asia/Tokyo;32.9169;129.9136;Nagasaki
NGU;ORF;US;Airport;-05:00;America/New_York;36.8964;-76.1983;Norfolk Ns (Chambers Field)
NGV;NGV;AO;Airport;+01:00;Africa/Luanda;-17.05;15.7;Ngiva
NGW;CRP;US;Airport;-06:00;America/Chicago;27.7722;-97.5;Corpus Christi Cabaniss Field Nolf
NGX;NGX;NP;Airport;+05:45;Asia/Kathmandu;28.6333;84.0;Manang
NGY;NGO;JP;Bus Station;+09:00;Asia/Tokyo;35.1711;136.8828;Nagoya Ek Bus Station
NGZ;NGZ;US;Airport;-08:00;America/Los_Angeles;37.7833;-122.3;Alameda Naval Air Station
NHA;NHA;VN;Airport;+07:00;Asia/Ho_Chi_Minh;12.2275;109.1922;Nha Trang Airport
NHD;DXB;AE;Airport;+04:00;Asia/Dubai;25.0269;55.3664;Dubai Minhad Ab
NHF;KSL;SD;Airport;+02:00;Africa/Khartoum;15.35;35.7333;New Halfa
NHG;KHN;CN;Rail Station;+08:00;Asia/Shanghai;28.6622;115.9197;Nanchang Rail Station
NHK;NHK;US;Airport;-05:00;America/New_York;38.2833;-76.4167;Patuxent River Nas (Trapnell Field)
NHR;NAP;IT;Rail Station;+01:00;Europe/Rome;40.9308;14.3308;Napoli Afragola High Speed Rail
NHS;NHS;PK;Airport;+05:00;Asia/Karachi;29.55;66.0;Nushki
NHT;NHT;GB;Airport;+00:00;Europe/London;51.5531;-0.4183;Raf Northolt
NHV;NHV;PF;Airport;-09:30;Pacific/Marquesas;-8.7956;-140.2289;Nuku Hiva
NHX;NHX;US;Airport;-06:00;America/Chicago;30.4167;-87.6833;Foley Barin Nolf
NHZ;NHZ;US;Airport;-05:00;America/New_York;43.8936;-69.9378;Brunswick Executive
NIA;NIA;LR;Airport;+00:00;Africa/Monrovia;7.5;-8.5833;Nimba
NIB;NIB;US;Airport;-09:00;America/Anchorage;63.0172;-154.3656;Nikolai
NIC;NIC;CY;Airport;+02:00;Asia/Nicosia;35.15;33.2667;Nicosia
NIE;NIE;US;Airport;-09:00;America/Anchorage;55.0667;-132.15;Niblack
NIF;NIF;AU;Airport;+08:00;Australia/Perth;-21.6736;121.5961;Nifty
NIG;NIG;KI;Airport;+12:00;Pacific/Tarawa;-1.3144;176.4108;Nikunau
NIK;NIK;SN;Airport;+00:00;Africa/Dakar;13.075;-12.7167;Niokolo-Koba
NIM;NIM;NE;Airport;+01:00;Africa/Niamey;13.4811;2.1767;Niamey
NIN;NIN;US;Airport;-09:00;America/Anchorage;60.05;-151.6667;Ninilchik
NIO;NIO;CD;Airport;+01:00;Africa/Kinshasa;-2.7167;17.6833;Nioki
NIP;JAX;US;Airport;-05:00;America/New_York;30.4928;-81.6872;Jacksonville Nas (Towers Field)
NIQ;NIQ;GL;Airport;-03:00;America/Godthab;70.7894;-53.6631;Niaqornat Heliport
NIR;NIR;US;Airport;-06:00;America/Chicago;28.4;-97.75;Beeville Chase Field Industrial
NIS;NIS;PG;Airport;+10:00;Pacific/Port_Moresby;-2.6667;152.0;Simberi Island
NIT;NIT;FR;Airport;+01:00;Europe/Paris;46.3133;-0.3944;Niort Souche
NIU;NIU;PF;Airport;-10:00;Pacific/Tahiti;-16.1208;-146.3736;Niau
NIX;NIX;ML;Airport;+00:00;Africa/Bamako;15.2361;-9.5833;Nioro Du Sahel
NJA;NJA;JP;Airport;+09:00;Asia/Tokyo;35.45;139.45;Atsugi Naval Air Station
NJB;NJB;CN;Rail Station;+08:00;Asia/Shanghai;29.6125;105.0814;Neijiang Bei Rail Stn
NJC;NJC;RU;Airport;+05:00;Asia/Yekaterinburg;60.9492;76.4836;Nizhnevartovsk
NJF;NJF;IQ;Airport;+03:00;Asia/Baghdad;31.9897;44.4042;Al Najaf Al-Ashraf International
NJJ;NJJ;CN;Airport;+08:00;Asia/Shanghai;49.2364;125.3372;Heihe Nenjiang Melgen
NJK;IPL;US;Airport;-08:00;America/Los_Angeles;32.8344;-115.5667;El Centro Naf
NKA;NKA;GA;Airport;+01:00;Africa/Libreville;0.7;9.9833;Nkan
NKB;NKB;AU;Airport;+08:00;Australia/Perth;-18.5;124.8333;Noonkanbah
NKC;NKC;MR;Airport;+00:00;Africa/Nouakchott;18.0978;-15.9481;Nouakchott
NKD;NKD;ID;Airport;+09:00;Asia/Jayapura;-3.8333;137.85;Sinak
NKG;NKG;CN;Airport;+08:00;Asia/Shanghai;31.7419;118.8619;Nanjing
NKI;NKI;US;Airport;-09:00;America/Anchorage;55.8556;-133.1833;Naukiti Bay Sea Plane Base
NKJ;NKG;CN;Rail Station;+08:00;Asia/Shanghai;31.9711;118.7922;Nanjing Rail Station
NKL;NKL;CD;Airport;+02:00;Africa/Lubumbashi;-2.0011;16.4825;Kolo Fuma
NKM;NGO;JP;Airport;+09:00;Asia/Tokyo;35.255;136.9244;Nagoya Komaki Airport
NKN;NKN;PG;Airport;+10:00;Pacific/Port_Moresby;-5.8333;146.45;Nankina
NKO;NKO;MG;Airport;+03:00;Indian/Antananarivo;-16.5833;44.45;Ankokoambo
NKP;NKP;PF;Airport;-10:00;Pacific/Tahiti;-20.4536;-143.5294;Nukutepipi
NKS;NKS;CM;Airport;+01:00;Africa/Douala;4.95;9.9333;Nkongsamba
NKT;NKT;TR;Airport;+03:00;Europe/Istanbul;37.3636;42.0619;Sirnak
NKU;NKU;LS;Airport;+02:00;Africa/Maseru;-30.0219;28.1969;Nkau
NKV;NKV;US;Airport;-09:00;America/Anchorage;55.85;-133.2167;Nichen Cove
NKX;SAN;US;Airport;-08:00;America/Los_Angeles;32.8697;-117.1406;San Diego Miramar Mcas
NKY;NKY;CG;Airport;+01:00;Africa/Brazzaville;-4.2228;13.2867;N'kayi Yokangassi
NLA;NLA;ZM;Airport;+02:00;Africa/Lusaka;-12.9619;28.5142;Ndola
NLC;NLC;US;Airport;-08:00;America/Los_Angeles;36.3328;-119.9519;Lemoore Nas (Reeves Field)
NLD;NLD;MX;Airport;-06:00;America/Matamoros;27.4439;-99.5706;Nuevo Laredo Quetzalcoatl Intl
NLE;NLE;US;Airport;-05:00;America/New_York;41.85;-86.2167;Niles Jerry Tyler Memorial
NLF;NLF;AU;Airport;+10:00;Australia/Brisbane;-9.5792;143.7803;Darnley Island
NLG;NLG;US;Airport;-09:00;America/Anchorage;56.0078;-161.1603;Nelson Lagoon
NLH;NLH;CN;Airport;+08:00;Asia/Shanghai;27.5403;100.7592;Ninglang Luguhu
NLI;NLI;RU;Airport;+10:00;Asia/Vladivostok;53.1542;140.6522;Nikolayevsk-Na-Amure
NLK;NLK;NF;Airport;+11:00;Pacific/Norfolk;-29.0417;167.9386;Norfolk Island
NLL;NLL;AU;Airport;+08:00;Australia/Perth;-21.9167;120.2;Nullagine
NLN;ACV;US;Airport;-08:00;America/Los_Angeles;40.7192;-123.9275;Arcata/Eureka Kneeland
NLO;FIH;CD;Airport;+01:00;Africa/Kinshasa;-4.3167;15.3167;Kinshasa N'dolo Apt
NLP;NLP;ZA;Airport;+02:00;Africa/Johannesburg;-25.5;30.9167;Nelspruit
NLS;NLS;AU;Airport;+08:00;Australia/Perth;-18.0417;128.9;Nicholson
NLT;NLT;CN;Airport;+08:00;Asia/Shanghai;43.4322;83.3822;Xinyuan Nalati
NLU;MEX;MX;Airport;-06:00;America/Mexico_City;19.755;-99.0172;Mexico City Santa Lucia Afb
NLV;NLV;UA;Airport;+02:00;Europe/Zaporozhye;47.0578;31.9197;Mykolaiv International
NMA;NMA;UZ;Airport;+05:00;Asia/Tashkent;40.985;71.5569;Namangan
NMB;NMB;IN;Airport;+05:30;Asia/Kolkata;20.4167;72.85;Daman
NMC;NMC;BS;Airport;-05:00;America/Nassau;24.5833;-76.8333;Norman's Cay
NME;NME;US;Airport;-09:00;America/Anchorage;60.4722;-164.6992;Nightmute
NMF;NMF;MV;Airport;+05:00;Indian/Maldives;5.82;73.4717;Maafaru International
NMG;NMG;PA;Airport;-05:00;America/Panama;8.45;-78.9167;San Miguel
NML;NML;CA;Airport;-07:00;America/Whitehorse;57.0592;-111.5786;Fort Mcmurray Mildred Lake
NMN;NMN;PG;Airport;+10:00;Pacific/Port_Moresby;-6.3167;145.0667;Nomane
NMP;NMP;AU;Airport;+10:00;Australia/Brisbane;-20.1667;143.9667;New Moon
NMR;NMR;AU;Airport;+10:00;Australia/Brisbane;-27.6333;141.0833;Nappa Merrie
NMS;NMS;MM;Airport;+06:30;Asia/Yangon;20.8911;97.735;Nansang
NMT;NMT;MM;Airport;+06:30;Asia/Yangon;23.0833;97.4;Namtu
NMU;NMU;MH;Airport;+12:00;Pacific/Majuro;8.0;168.1667;Namu
NNA;NNA;MA;Airport;+01:00;Africa/Casablanca;34.25;-6.6167;Kenitra Royal Afb
NNB;NNB;SB;Airport;+11:00;Pacific/Guadalcanal;-10.8483;162.4542;Santa Ana Island
NND;NND;MZ;Airport;+02:00;Africa/Maputo;-11.0833;39.6;Nangade
NNE;NNE;FR;Rail Station;+01:00;Europe/Paris;43.1911;3.005;Narbonne Rail Stn
NNG;NNG;CN;Airport;+08:00;Asia/Shanghai;22.6083;108.1725;Nanning
NNI;NNI;NA;Airport;+02:00;Africa/Windhoek;-18.8167;16.9167;Namutoni
NNK;NNK;US;Airport;-09:00;America/Anchorage;58.75;-156.5333;Naknek
NNL;NNL;US;Airport;-09:00;America/Anchorage;59.9806;-154.8392;Nondalton
NNM;NNM;RU;Airport;+03:00;Europe/Moscow;67.6403;53.1225;Naryan-Mar
NNR;NNR;IE;Airport;+00:00;Europe/Dublin;53.2306;-9.4678;Spiddal
NNT;NNT;TH;Airport;+07:00;Asia/Bangkok;18.8078;100.7833;Nan
NNU;NNU;BR;Airport;-03:00;America/Araguaina;-17.7833;-40.6833;Nanuque
NNX;NNX;ID;Airport;+08:00;Asia/Makassar;4.1358;117.6683;Nunukan
NNY;NNY;CN;Airport;+08:00;Asia/Shanghai;32.9811;112.6156;Nanyang Jiangying
NOA;NOA;AU;Airport;+10:00;Australia/Sydney;-34.9333;150.5667;Nowra
NOB;NOB;CR;Airport;-06:00;America/Costa_Rica;9.9764;-85.6531;Nosara
NOC;NOC;IE;Airport;+00:00;Europe/Dublin;53.9103;-8.8186;Knock
NOD;NOD;DE;Airport;+01:00;Europe/Berlin;53.6331;7.1894;Norden Norddeich
NOE;NOE;DE;Airport;+01:00;Europe/Berlin;53.6167;7.15;Norddeich
NOG;NOG;MX;Airport;-07:00;America/Mazatlan;31.2261;-110.9758;Nogales International
NOH;CHI;US;Airport;-06:00;America/Chicago;42.0906;-87.8225;Chicago Nas
NOI;NOI;RU;Airport;+03:00;Europe/Moscow;44.75;37.75;Novorossiysk Krymska
NOJ;NOJ;RU;Airport;+05:00;Asia/Yekaterinburg;63.1836;75.2689;Nojabrsk
